perm_pos,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17
2773,0.5882352941176471,0.11764705882352941,0.35294117647058826,0.0,0.23529411764705882,1.0,0.9411764705882353,0.47058823529411764,0.4117647058823529,0.29411764705882354,0.7058823529411765,0.5294117647058824,0.8823529411764706,0.17647058823529413,0.6470588235294118,0.058823529411764705,0.8235294117647058,0.7647058823529411
2774,0.7647058823529411,0.058823529411764705,0.4117647058823529,0.8823529411764706,0.0,0.7058823529411765,0.23529411764705882,0.5294117647058824,0.35294117647058826,0.9411764705882353,1.0,0.6470588235294118,0.8235294117647058,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.47058823529411764,0.5882352941176471
2775,0.8235294117647058,0.35294117647058826,0.8823529411764706,0.23529411764705882,0.058823529411764705,0.6470588235294118,0.11764705882352941,0.47058823529411764,0.7058823529411765,0.29411764705882354,0.7647058823529411,0.5882352941176471,0.5294117647058824,0.17647058823529413,0.0,0.4117647058823529,0.9411764705882353,1.0
2776,0.8823529411764706,0.9411764705882353,0.8235294117647058,0.29411764705882354,1.0,0.47058823529411764,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.0,0.4117647058823529,0.5294117647058824,0.5882352941176471,0.23529411764705882,0.6470588235294118,0.7058823529411765,0.7647058823529411
2777,0.9411764705882353,0.6470588235294118,0.17647058823529413,0.8823529411764706,0.058823529411764705,0.5294117647058824,0.8235294117647058,0.0,0.11764705882352941,0.47058823529411764,0.7058823529411765,0.5882352941176471,1.0,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.29411764705882354,0.7647058823529411
2778,0.8235294117647058,0.8823529411764706,0.4117647058823529,0.23529411764705882,0.7058823529411765,0.6470588235294118,0.11764705882352941,0.0,0.5882352941176471,0.058823529411764705,0.17647058823529413,0.9411764705882353,0.5294117647058824,0.47058823529411764,1.0,0.35294117647058826,0.29411764705882354,0.7647058823529411
2779,0.4117647058823529,0.29411764705882354,0.11764705882352941,0.7647058823529411,0.0,0.7058823529411765,0.6470588235294118,0.058823529411764705,0.47058823529411764,0.9411764705882353,0.5882352941176471,0.17647058823529413,1.0,0.23529411764705882,0.35294117647058826,0.8235294117647058,0.8823529411764706,0.5294117647058824
2780,0.29411764705882354,0.4117647058823529,0.8235294117647058,0.35294117647058826,0.6470588235294118,0.5882352941176471,0.058823529411764705,0.17647058823529413,0.47058823529411764,0.9411764705882353,0.5294117647058824,0.23529411764705882,1.0,0.7647058823529411,0.7058823529411765,0.8823529411764706,0.11764705882352941,0.0
2781,0.23529411764705882,0.0,1.0,0.4117647058823529,0.8235294117647058,0.8823529411764706,0.5294117647058824,0.058823529411764705,0.17647058823529413,0.9411764705882353,0.7058823529411765,0.47058823529411764,0.6470588235294118,0.29411764705882354,0.7647058823529411,0.35294117647058826,0.5882352941176471,0.11764705882352941
2782,0.6470588235294118,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.5882352941176471,0.29411764705882354,0.8823529411764706,0.0,1.0,0.8235294117647058,0.058823529411764705,0.9411764705882353,0.5294117647058824,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.7647058823529411,0.7058823529411765
2783,1.0,0.11764705882352941,0.058823529411764705,0.8823529411764706,0.17647058823529413,0.0,0.23529411764705882,0.7647058823529411,0.5294117647058824,0.6470588235294118,0.29411764705882354,0.8235294117647058,0.9411764705882353,0.47058823529411764,0.5882352941176471,0.4117647058823529,0.35294117647058826,0.7058823529411765
2784,0.7647058823529411,0.4117647058823529,0.0,0.9411764705882353,0.5294117647058824,0.35294117647058826,0.47058823529411764,0.8823529411764706,0.5882352941176471,0.23529411764705882,0.6470588235294118,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.8235294117647058,0.29411764705882354,0.7058823529411765,1.0
2785,0.35294117647058826,0.29411764705882354,0.5882352941176471,1.0,0.7647058823529411,0.8235294117647058,0.7058823529411765,0.47058823529411764,0.8823529411764706,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.9411764705882353,0.0,0.5294117647058824,0.11764705882352941,0.6470588235294118,0.4117647058823529
2786,0.0,0.11764705882352941,0.5882352941176471,0.058823529411764705,1.0,0.47058823529411764,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.5294117647058824,0.35294117647058826,0.8823529411764706,0.29411764705882354,0.9411764705882353,0.4117647058823529,0.17647058823529413,0.23529411764705882
2787,0.17647058823529413,0.9411764705882353,0.058823529411764705,0.0,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.5294117647058824,0.6470588235294118,0.7647058823529411,0.8235294117647058,1.0,0.4117647058823529,0.5882352941176471,0.7058823529411765,0.47058823529411764,0.8823529411764706,0.35294117647058826
2788,0.35294117647058826,0.8823529411764706,0.7058823529411765,1.0,0.7647058823529411,0.0,0.6470588235294118,0.4117647058823529,0.058823529411764705,0.47058823529411764,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.9411764705882353,0.8235294117647058,0.5882352941176471,0.5294117647058824,0.29411764705882354
2789,0.058823529411764705,0.11764705882352941,0.47058823529411764,1.0,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.17647058823529413,0.5294117647058824,0.23529411764705882,0.5882352941176471,0.9411764705882353,0.29411764705882354,0.7058823529411765,0.4117647058823529,0.6470588235294118,0.35294117647058826,0.0
2790,0.7647058823529411,0.23529411764705882,0.4117647058823529,1.0,0.7058823529411765,0.17647058823529413,0.47058823529411764,0.9411764705882353,0.8235294117647058,0.6470588235294118,0.058823529411764705,0.0,0.29411764705882354,0.35294117647058826,0.8823529411764706,0.5882352941176471,0.5294117647058824,0.11764705882352941
2791,0.5294117647058824,0.11764705882352941,0.7647058823529411,0.058823529411764705,0.8235294117647058,0.8823529411764706,0.5882352941176471,0.7058823529411765,0.0,0.23529411764705882,0.9411764705882353,0.29411764705882354,1.0,0.17647058823529413,0.4117647058823529,0.35294117647058826,0.6470588235294118,0.47058823529411764
2792,0.9411764705882353,0.7058823529411765,0.4117647058823529,0.6470588235294118,0.47058823529411764,0.8823529411764706,0.8235294117647058,0.35294117647058826,1.0,0.17647058823529413,0.23529411764705882,0.7647058823529411,0.0,0.5294117647058824,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.058823529411764705
2793,0.35294117647058826,0.7647058823529411,0.17647058823529413,0.7058823529411765,1.0,0.47058823529411764,0.29411764705882354,0.058823529411764705,0.6470588235294118,0.11764705882352941,0.23529411764705882,0.4117647058823529,0.0,0.9411764705882353,0.5294117647058824,0.5882352941176471,0.8235294117647058,0.8823529411764706
2794,0.7647058823529411,0.23529411764705882,0.0,0.058823529411764705,0.9411764705882353,0.8235294117647058,0.6470588235294118,0.29411764705882354,0.5882352941176471,0.17647058823529413,0.5294117647058824,1.0,0.35294117647058826,0.47058823529411764,0.7058823529411765,0.8823529411764706,0.4117647058823529,0.11764705882352941
2795,0.5882352941176471,0.23529411764705882,0.9411764705882353,0.7647058823529411,0.8823529411764706,0.0,0.8235294117647058,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.7058823529411765,0.17647058823529413,1.0,0.5294117647058824,0.6470588235294118
2796,0.058823529411764705,0.0,0.7647058823529411,0.8235294117647058,0.23529411764705882,1.0,0.7058823529411765,0.8823529411764706,0.17647058823529413,0.4117647058823529,0.5294117647058824,0.35294117647058826,0.47058823529411764,0.6470588235294118,0.9411764705882353,0.5882352941176471,0.29411764705882354,0.11764705882352941
2797,0.17647058823529413,0.23529411764705882,0.5294117647058824,0.11764705882352941,0.6470588235294118,0.058823529411764705,0.29411764705882354,0.7058823529411765,0.4117647058823529,1.0,0.8235294117647058,0.7647058823529411,0.9411764705882353,0.47058823529411764,0.8823529411764706,0.0,0.35294117647058826,0.5882352941176471
2798,0.4117647058823529,0.23529411764705882,0.8235294117647058,0.17647058823529413,0.47058823529411764,0.35294117647058826,0.6470588235294118,0.0,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.9411764705882353,0.5882352941176471,0.7647058823529411,0.29411764705882354,1.0,0.7058823529411765,0.8823529411764706
2799,0.7058823529411765,0.5882352941176471,0.7647058823529411,0.6470588235294118,0.17647058823529413,0.058823529411764705,0.8823529411764706,0.23529411764705882,0.0,0.35294117647058826,0.47058823529411764,0.4117647058823529,0.8235294117647058,0.11764705882352941,1.0,0.5294117647058824,0.9411764705882353,0.29411764705882354
2800,0.8235294117647058,0.0,0.23529411764705882,0.7647058823529411,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.9411764705882353,0.7058823529411765,0.8823529411764706,1.0,0.4117647058823529,0.5882352941176471,0.5294117647058824,0.35294117647058826,0.47058823529411764,0.058823529411764705,0.6470588235294118
2801,0.7058823529411765,0.17647058823529413,0.6470588235294118,1.0,0.8235294117647058,0.0,0.5294117647058824,0.29411764705882354,0.7647058823529411,0.35294117647058826,0.058823529411764705,0.47058823529411764,0.9411764705882353,0.11764705882352941,0.23529411764705882,0.4117647058823529,0.8823529411764706,0.5882352941176471
2802,0.11764705882352941,0.4117647058823529,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.8235294117647058,1.0,0.47058823529411764,0.23529411764705882,0.5294117647058824,0.6470588235294118,0.29411764705882354,0.7058823529411765,0.058823529411764705,0.0,0.5882352941176471,0.35294117647058826,0.17647058823529413
2803,0.9411764705882353,0.0,1.0,0.47058823529411764,0.058823529411764705,0.11764705882352941,0.7647058823529411,0.23529411764705882,0.6470588235294118,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.8823529411764706,0.5882352941176471,0.29411764705882354,0.8235294117647058,0.7058823529411765,0.5294117647058824
2804,0.29411764705882354,0.17647058823529413,0.47058823529411764,0.11764705882352941,0.8823529411764706,0.9411764705882353,0.0,0.7058823529411765,0.6470588235294118,0.5294117647058824,0.5882352941176471,0.4117647058823529,0.35294117647058826,1.0,0.23529411764705882,0.8235294117647058,0.058823529411764705,0.7647058823529411
2805,0.6470588235294118,0.8823529411764706,0.7647058823529411,0.29411764705882354,0.5294117647058824,0.17647058823529413,0.8235294117647058,1.0,0.5882352941176471,0.23529411764705882,0.9411764705882353,0.47058823529411764,0.4117647058823529,0.35294117647058826,0.11764705882352941,0.7058823529411765,0.058823529411764705,0.0
2806,0.8235294117647058,0.0,0.8823529411764706,0.29411764705882354,0.9411764705882353,0.5294117647058824,0.4117647058823529,0.6470588235294118,0.17647058823529413,0.7647058823529411,0.5882352941176471,0.058823529411764705,1.0,0.7058823529411765,0.11764705882352941,0.47058823529411764,0.35294117647058826,0.23529411764705882
2807,0.47058823529411764,0.5882352941176471,0.9411764705882353,0.29411764705882354,0.5294117647058824,0.0,0.23529411764705882,0.4117647058823529,0.8235294117647058,0.058823529411764705,0.7058823529411765,0.11764705882352941,0.8823529411764706,1.0,0.17647058823529413,0.7647058823529411,0.6470588235294118,0.35294117647058826
2808,0.7647058823529411,0.17647058823529413,1.0,0.7058823529411765,0.11764705882352941,0.0,0.8823529411764706,0.35294117647058826,0.9411764705882353,0.8235294117647058,0.4117647058823529,0.5294117647058824,0.23529411764705882,0.5882352941176471,0.6470588235294118,0.058823529411764705,0.29411764705882354,0.47058823529411764
2809,0.9411764705882353,0.29411764705882354,0.4117647058823529,0.17647058823529413,0.7647058823529411,0.8823529411764706,0.11764705882352941,0.7058823529411765,0.5882352941176471,0.23529411764705882,0.8235294117647058,0.0,0.47058823529411764,0.6470588235294118,0.058823529411764705,1.0,0.35294117647058826,0.5294117647058824
2810,0.17647058823529413,0.058823529411764705,0.6470588235294118,0.7058823529411765,0.8823529411764706,0.9411764705882353,0.35294117647058826,0.47058823529411764,0.29411764705882354,0.8235294117647058,1.0,0.5882352941176471,0.7647058823529411,0.11764705882352941,0.5294117647058824,0.0,0.23529411764705882,0.4117647058823529
2811,0.058823529411764705,0.5294117647058824,0.29411764705882354,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.4117647058823529,1.0,0.47058823529411764,0.9411764705882353,0.5882352941176471,0.0,0.8235294117647058,0.23529411764705882,0.17647058823529413,0.8823529411764706,0.11764705882352941,0.35294117647058826
2812,0.058823529411764705,1.0,0.29411764705882354,0.5882352941176471,0.7647058823529411,0.8823529411764706,0.6470588235294118,0.35294117647058826,0.11764705882352941,0.47058823529411764,0.4117647058823529,0.8235294117647058,0.7058823529411765,0.17647058823529413,0.5294117647058824,0.9411764705882353,0.23529411764705882,0.0
2813,0.6470588235294118,0.17647058823529413,0.0,0.058823529411764705,0.35294117647058826,0.7058823529411765,0.29411764705882354,0.8823529411764706,1.0,0.47058823529411764,0.9411764705882353,0.5882352941176471,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.7647058823529411,0.4117647058823529,0.8235294117647058
2814,0.47058823529411764,0.35294117647058826,0.8823529411764706,0.9411764705882353,1.0,0.6470588235294118,0.29411764705882354,0.11764705882352941,0.5294117647058824,0.5882352941176471,0.17647058823529413,0.23529411764705882,0.8235294117647058,0.0,0.7058823529411765,0.058823529411764705,0.7647058823529411,0.4117647058823529
2815,0.8823529411764706,0.8235294117647058,0.29411764705882354,0.4117647058823529,0.6470588235294118,0.0,0.5882352941176471,0.058823529411764705,0.9411764705882353,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.47058823529411764,1.0,0.7058823529411765,0.7647058823529411,0.35294117647058826,0.5294117647058824
2816,0.17647058823529413,0.8823529411764706,0.47058823529411764,0.7058823529411765,0.5294117647058824,1.0,0.5882352941176471,0.058823529411764705,0.0,0.7647058823529411,0.8235294117647058,0.29411764705882354,0.9411764705882353,0.11764705882352941,0.4117647058823529,0.6470588235294118,0.35294117647058826,0.23529411764705882
2817,0.7058823529411765,0.9411764705882353,0.23529411764705882,0.8235294117647058,0.8823529411764706,0.17647058823529413,0.29411764705882354,0.5882352941176471,0.11764705882352941,1.0,0.47058823529411764,0.5294117647058824,0.0,0.6470588235294118,0.058823529411764705,0.35294117647058826,0.7647058823529411,0.4117647058823529
2818,0.5294117647058824,1.0,0.058823529411764705,0.8823529411764706,0.35294117647058826,0.5882352941176471,0.17647058823529413,0.11764705882352941,0.47058823529411764,0.8235294117647058,0.9411764705882353,0.23529411764705882,0.29411764705882354,0.7058823529411765,0.6470588235294118,0.0,0.7647058823529411,0.4117647058823529
2819,0.11764705882352941,0.4117647058823529,0.8235294117647058,0.6470588235294118,0.058823529411764705,0.5882352941176471,0.7058823529411765,0.9411764705882353,0.0,0.5294117647058824,0.47058823529411764,0.8823529411764706,0.7647058823529411,0.29411764705882354,1.0,0.35294117647058826,0.23529411764705882,0.17647058823529413
2820,0.8823529411764706,0.47058823529411764,0.8235294117647058,1.0,0.058823529411764705,0.17647058823529413,0.5882352941176471,0.9411764705882353,0.6470588235294118,0.11764705882352941,0.29411764705882354,0.7647058823529411,0.23529411764705882,0.0,0.7058823529411765,0.4117647058823529,0.5294117647058824,0.35294117647058826
2821,0.4117647058823529,0.5294117647058824,0.35294117647058826,0.29411764705882354,0.5882352941176471,0.9411764705882353,0.8823529411764706,0.7647058823529411,0.058823529411764705,1.0,0.47058823529411764,0.23529411764705882,0.6470588235294118,0.7058823529411765,0.17647058823529413,0.0,0.8235294117647058,0.11764705882352941
2822,0.35294117647058826,0.0,0.47058823529411764,0.17647058823529413,1.0,0.5294117647058824,0.4117647058823529,0.5882352941176471,0.29411764705882354,0.7058823529411765,0.7647058823529411,0.11764705882352941,0.6470588235294118,0.8235294117647058,0.058823529411764705,0.8823529411764706,0.23529411764705882,0.9411764705882353
2823,0.23529411764705882,0.7647058823529411,0.4117647058823529,0.8823529411764706,0.47058823529411764,0.7058823529411765,0.058823529411764705,0.9411764705882353,0.0,0.17647058823529413,0.5294117647058824,0.5882352941176471,1.0,0.6470588235294118,0.29411764705882354,0.11764705882352941,0.8235294117647058,0.35294117647058826
2824,0.17647058823529413,0.7058823529411765,0.23529411764705882,0.7647058823529411,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.8235294117647058,0.0,0.9411764705882353,0.6470588235294118,1.0,0.47058823529411764,0.8823529411764706,0.5294117647058824,0.5882352941176471,0.4117647058823529,0.058823529411764705
2825,0.6470588235294118,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.8235294117647058,0.7647058823529411,0.0,0.47058823529411764,0.5882352941176471,0.11764705882352941,0.8823529411764706,0.4117647058823529,0.9411764705882353,1.0,0.17647058823529413,0.7058823529411765,0.23529411764705882,0.5294117647058824
2826,0.7647058823529411,0.6470588235294118,0.8823529411764706,0.5882352941176471,0.0,0.35294117647058826,0.7058823529411765,0.8235294117647058,0.4117647058823529,0.058823529411764705,0.23529411764705882,0.47058823529411764,0.9411764705882353,0.5294117647058824,0.29411764705882354,1.0,0.17647058823529413,0.11764705882352941
2827,0.7058823529411765,0.0,1.0,0.6470588235294118,0.058823529411764705,0.5882352941176471,0.47058823529411764,0.8235294117647058,0.35294117647058826,0.11764705882352941,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.23529411764705882,0.5294117647058824,0.7647058823529411,0.9411764705882353,0.8823529411764706
2828,0.5882352941176471,0.11764705882352941,1.0,0.0,0.17647058823529413,0.058823529411764705,0.6470588235294118,0.5294117647058824,0.47058823529411764,0.8823529411764706,0.9411764705882353,0.35294117647058826,0.7058823529411765,0.8235294117647058,0.4117647058823529,0.29411764705882354,0.23529411764705882,0.7647058823529411
2829,0.11764705882352941,0.6470588235294118,0.35294117647058826,0.23529411764705882,0.8235294117647058,0.8823529411764706,1.0,0.47058823529411764,0.9411764705882353,0.17647058823529413,0.7647058823529411,0.7058823529411765,0.5882352941176471,0.058823529411764705,0.5294117647058824,0.4117647058823529,0.29411764705882354,0.0
2830,0.7058823529411765,0.4117647058823529,0.47058823529411764,0.8235294117647058,0.9411764705882353,0.058823529411764705,0.5882352941176471,0.11764705882352941,0.17647058823529413,0.0,0.6470588235294118,0.35294117647058826,0.29411764705882354,0.7647058823529411,0.23529411764705882,0.5294117647058824,1.0,0.8823529411764706
2831,0.11764705882352941,0.8235294117647058,0.5294117647058824,0.47058823529411764,0.4117647058823529,0.6470588235294118,0.23529411764705882,1.0,0.29411764705882354,0.5882352941176471,0.7647058823529411,0.8823529411764706,0.35294117647058826,0.17647058823529413,0.0,0.7058823529411765,0.9411764705882353,0.058823529411764705
2832,0.35294117647058826,0.5882352941176471,0.17647058823529413,0.7058823529411765,0.8235294117647058,0.7647058823529411,0.5294117647058824,0.11764705882352941,0.0,0.9411764705882353,0.058823529411764705,0.29411764705882354,0.6470588235294118,0.8823529411764706,0.47058823529411764,1.0,0.23529411764705882,0.4117647058823529
2833,0.29411764705882354,0.7058823529411765,0.11764705882352941,1.0,0.5294117647058824,0.35294117647058826,0.8823529411764706,0.8235294117647058,0.23529411764705882,0.058823529411764705,0.7647058823529411,0.4117647058823529,0.0,0.5882352941176471,0.17647058823529413,0.47058823529411764,0.6470588235294118,0.9411764705882353
2834,0.6470588235294118,0.5882352941176471,0.29411764705882354,0.4117647058823529,0.0,0.17647058823529413,0.7058823529411765,0.8235294117647058,0.5294117647058824,0.47058823529411764,0.8823529411764706,0.7647058823529411,0.23529411764705882,0.9411764705882353,0.11764705882352941,1.0,0.35294117647058826,0.058823529411764705
2835,0.11764705882352941,0.35294117647058826,0.058823529411764705,0.7058823529411765,0.5882352941176471,0.47058823529411764,0.0,0.7647058823529411,0.17647058823529413,1.0,0.23529411764705882,0.5294117647058824,0.6470588235294118,0.8235294117647058,0.4117647058823529,0.9411764705882353,0.29411764705882354,0.8823529411764706
2836,0.4117647058823529,0.5882352941176471,0.8235294117647058,0.6470588235294118,0.23529411764705882,0.7058823529411765,0.0,0.5294117647058824,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.8823529411764706,0.47058823529411764,1.0,0.35294117647058826,0.11764705882352941,0.9411764705882353,0.7647058823529411
2837,0.47058823529411764,0.35294117647058826,1.0,0.9411764705882353,0.5294117647058824,0.4117647058823529,0.7647058823529411,0.5882352941176471,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.6470588235294118,0.0,0.11764705882352941,0.17647058823529413
2838,0.058823529411764705,1.0,0.7058823529411765,0.23529411764705882,0.47058823529411764,0.35294117647058826,0.0,0.4117647058823529,0.6470588235294118,0.7647058823529411,0.29411764705882354,0.9411764705882353,0.11764705882352941,0.17647058823529413,0.8235294117647058,0.8823529411764706,0.5294117647058824,0.5882352941176471
2839,0.35294117647058826,0.7647058823529411,0.11764705882352941,0.23529411764705882,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.6470588235294118,0.5294117647058824,1.0,0.5882352941176471,0.4117647058823529,0.47058823529411764,0.7058823529411765,0.0
2840,0.9411764705882353,0.8823529411764706,0.47058823529411764,0.6470588235294118,0.29411764705882354,0.11764705882352941,0.8235294117647058,0.17647058823529413,0.7647058823529411,0.4117647058823529,0.5294117647058824,0.35294117647058826,0.7058823529411765,0.23529411764705882,0.0,0.5882352941176471,1.0,0.058823529411764705
2841,0.35294117647058826,0.8235294117647058,0.7647058823529411,0.0,0.11764705882352941,1.0,0.9411764705882353,0.8823529411764706,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.058823529411764705,0.4117647058823529,0.47058823529411764,0.23529411764705882,0.5882352941176471,0.6470588235294118,0.7058823529411765
2842,0.11764705882352941,0.7647058823529411,0.47058823529411764,0.5882352941176471,0.7058823529411765,0.9411764705882353,0.29411764705882354,0.4117647058823529,0.058823529411764705,0.0,0.23529411764705882,0.8235294117647058,0.5294117647058824,1.0,0.8823529411764706,0.17647058823529413,0.35294117647058826,0.6470588235294118
2843,0.4117647058823529,0.5882352941176471,0.6470588235294118,0.058823529411764705,0.7058823529411765,0.0,0.11764705882352941,0.8823529411764706,0.29411764705882354,0.35294117647058826,1.0,0.8235294117647058,0.5294117647058824,0.17647058823529413,0.47058823529411764,0.9411764705882353,0.7647058823529411,0.23529411764705882
2844,0.29411764705882354,0.5882352941176471,0.4117647058823529,0.8823529411764706,0.47058823529411764,0.8235294117647058,0.23529411764705882,0.6470588235294118,0.9411764705882353,0.5294117647058824,0.7647058823529411,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.0,1.0,0.7058823529411765,0.058823529411764705
2845,0.9411764705882353,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.058823529411764705,0.8235294117647058,0.17647058823529413,1.0,0.5882352941176471,0.47058823529411764,0.6470588235294118,0.8823529411764706,0.35294117647058826,0.7058823529411765,0.0,0.7647058823529411,0.11764705882352941,0.5294117647058824
2846,0.23529411764705882,0.5882352941176471,0.4117647058823529,0.8235294117647058,0.8823529411764706,0.17647058823529413,0.5294117647058824,0.0,0.7647058823529411,0.058823529411764705,0.6470588235294118,1.0,0.47058823529411764,0.29411764705882354,0.9411764705882353,0.35294117647058826,0.11764705882352941,0.7058823529411765
2847,0.7058823529411765,0.6470588235294118,0.9411764705882353,1.0,0.0,0.47058823529411764,0.058823529411764705,0.8823529411764706,0.29411764705882354,0.11764705882352941,0.8235294117647058,0.17647058823529413,0.5882352941176471,0.4117647058823529,0.23529411764705882,0.5294117647058824,0.35294117647058826,0.7647058823529411
2848,0.23529411764705882,0.7058823529411765,0.6470588235294118,0.5882352941176471,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.0,1.0,0.8823529411764706,0.17647058823529413,0.8235294117647058,0.35294117647058826,0.5294117647058824,0.7647058823529411,0.47058823529411764,0.9411764705882353,0.4117647058823529
2849,0.5294117647058824,0.9411764705882353,0.0,0.8235294117647058,0.35294117647058826,0.4117647058823529,0.23529411764705882,0.5882352941176471,0.47058823529411764,0.8823529411764706,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.058823529411764705,0.6470588235294118,1.0,0.7058823529411765,0.7647058823529411
2850,0.4117647058823529,0.17647058823529413,0.5882352941176471,1.0,0.35294117647058826,0.058823529411764705,0.8235294117647058,0.9411764705882353,0.6470588235294118,0.0,0.5294117647058824,0.7058823529411765,0.23529411764705882,0.7647058823529411,0.47058823529411764,0.11764705882352941,0.29411764705882354,0.8823529411764706
2851,0.29411764705882354,0.8235294117647058,0.11764705882352941,0.9411764705882353,0.6470588235294118,0.0,0.058823529411764705,0.8823529411764706,0.7058823529411765,0.5294117647058824,0.35294117647058826,1.0,0.47058823529411764,0.17647058823529413,0.23529411764705882,0.7647058823529411,0.4117647058823529,0.5882352941176471
2852,0.5294117647058824,0.8235294117647058,0.23529411764705882,0.8823529411764706,0.47058823529411764,0.11764705882352941,0.058823529411764705,0.9411764705882353,0.4117647058823529,0.0,0.17647058823529413,0.35294117647058826,0.7058823529411765,0.6470588235294118,1.0,0.7647058823529411,0.5882352941176471,0.29411764705882354
2853,1.0,0.29411764705882354,0.4117647058823529,0.5882352941176471,0.11764705882352941,0.6470588235294118,0.35294117647058826,0.23529411764705882,0.0,0.47058823529411764,0.058823529411764705,0.5294117647058824,0.17647058823529413,0.7058823529411765,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.7647058823529411
2854,0.9411764705882353,0.11764705882352941,0.4117647058823529,0.6470588235294118,0.29411764705882354,0.8823529411764706,0.0,0.23529411764705882,0.5882352941176471,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.5294117647058824,1.0,0.47058823529411764
2855,0.35294117647058826,0.5882352941176471,0.29411764705882354,0.7058823529411765,0.4117647058823529,0.7647058823529411,0.47058823529411764,0.6470588235294118,0.058823529411764705,0.11764705882352941,1.0,0.8235294117647058,0.0,0.5294117647058824,0.17647058823529413,0.8823529411764706,0.9411764705882353,0.23529411764705882
2856,0.9411764705882353,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.23529411764705882,0.17647058823529413,0.8235294117647058,0.6470588235294118,0.4117647058823529,0.29411764705882354,0.7058823529411765,0.0,0.8823529411764706,0.5294117647058824,1.0,0.35294117647058826,0.5882352941176471,0.7647058823529411
2857,0.6470588235294118,0.23529411764705882,1.0,0.9411764705882353,0.0,0.8235294117647058,0.058823529411764705,0.47058823529411764,0.11764705882352941,0.5882352941176471,0.8823529411764706,0.7647058823529411,0.5294117647058824,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.7058823529411765,0.17647058823529413
2858,0.6470588235294118,0.7647058823529411,0.058823529411764705,0.5882352941176471,0.23529411764705882,0.11764705882352941,0.0,1.0,0.35294117647058826,0.8235294117647058,0.47058823529411764,0.4117647058823529,0.5294117647058824,0.17647058823529413,0.29411764705882354,0.9411764705882353,0.8823529411764706,0.7058823529411765
2859,0.8235294117647058,0.6470588235294118,0.7058823529411765,0.058823529411764705,0.8823529411764706,0.35294117647058826,0.5882352941176471,0.7647058823529411,0.11764705882352941,1.0,0.17647058823529413,0.9411764705882353,0.5294117647058824,0.4117647058823529,0.0,0.47058823529411764,0.23529411764705882,0.29411764705882354
2860,0.6470588235294118,0.23529411764705882,0.47058823529411764,0.17647058823529413,0.8823529411764706,0.8235294117647058,0.5882352941176471,0.9411764705882353,0.35294117647058826,0.29411764705882354,0.0,0.4117647058823529,0.7647058823529411,0.5294117647058824,0.7058823529411765,1.0,0.058823529411764705,0.11764705882352941
2861,0.9411764705882353,0.29411764705882354,0.8235294117647058,0.058823529411764705,1.0,0.5294117647058824,0.35294117647058826,0.47058823529411764,0.11764705882352941,0.5882352941176471,0.0,0.7647058823529411,0.4117647058823529,0.7058823529411765,0.8823529411764706,0.23529411764705882,0.6470588235294118,0.17647058823529413
