perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives
2174,0.5916666666666667,478.4738231345807,8,13,2,0.4083333333333333,0.24583424783731678,0.0,0.0,0.0,0.0
2175,0.45,251.42440804886195,9,12,2,0.55,0.3315846328138068,0.0,0.0,0.0,0.0
2176,0.48333333333333334,294.54520798173024,8,13,1,0.5166666666666667,0.31135343084305633,0.0,0.0,0.0,0.0
2177,0.625,484.56236274193327,8,15,2,0.375,0.22582378707802064,0.0,0.0,0.0,0.0
2178,0.425,267.58631262457504,7,11,2,0.575,0.3464892791672489,0.0,0.0,0.0,0.0
2179,0.5833333333333334,470.1140084760505,8,13,1,0.4166666666666667,0.2508490513820505,0.0,0.0,0.0,0.0
2180,0.4166666666666667,186.19373511539413,10,11,2,0.5833333333333334,0.35213682364825627,0.0,0.0,0.0,0.0
2181,0.5583333333333333,398.0221091424106,9,14,1,0.44166666666666665,0.26600245071848194,0.0,0.0,0.0,0.0
2182,0.525,319.61149296292723,10,15,2,0.475,0.28624761591140535,0.0,0.0,0.0,0.0
2183,0.5833333333333334,406.4649937132209,9,14,1,0.4166666666666667,0.2509816794231936,0.0,0.0,0.0,0.0
2184,0.5333333333333333,381.55016211727,9,13,2,0.4666666666666667,0.28104561450918264,0.0,0.0,0.0,0.0
2185,0.4666666666666667,376.73096372587787,5,10,1,0.5333333333333333,0.32105895475460744,0.0,0.0,0.0,0.0
2186,0.6,404.3810374117639,8,14,2,0.4,0.24098672597651305,0.0,0.0,0.0,0.0
2187,0.5,371.31484437347683,9,10,2,0.5,0.30107435952674166,0.0,0.0,0.0,0.0
2188,0.475,346.5207682652527,6,12,1,0.525,0.3161510103467966,0.0,0.0,0.0,0.0
2189,0.6833333333333333,632.3059390697524,9,14,2,0.31666666666666665,0.19063160626692932,0.0,0.0,0.0,0.0
2190,0.5916666666666667,453.6148034669588,8,13,1,0.4083333333333333,0.24587986576096843,0.0,0.0,0.0,0.0
2191,0.625,542.9815284573614,8,14,1,0.375,0.2257353190854372,0.0,0.0,0.0,0.0
2192,0.5083333333333333,282.7235873164492,7,13,1,0.49166666666666664,0.2964098228623969,0.0,0.0,0.0,0.0
2193,0.44166666666666665,258.7767529893497,8,11,2,0.5583333333333333,0.3365397836619215,0.0,0.0,0.0,0.0
2194,0.48333333333333334,262.5793891486049,8,14,1,0.5166666666666667,0.31151756934141184,0.0,0.0,0.0,0.0
2195,0.35833333333333334,155.85849086277878,7,14,1,0.6416666666666667,0.3875500691597876,0.0,0.0,0.0,0.0
2196,0.475,352.2762599888927,6,11,2,0.525,0.31613225836350445,0.0,0.0,0.0,0.0
2197,0.475,254.76312632765314,8,14,2,0.525,0.3165639471011453,0.0,0.0,0.0,0.0
2198,0.48333333333333334,303.91519553765954,7,13,2,0.5166666666666667,0.3113118401636057,0.0,0.0,0.0,0.0
2199,0.6833333333333333,672.1748346748782,8,14,2,0.31666666666666665,0.19059419927691323,0.0,0.0,0.0,0.0
2200,0.6916666666666667,620.6496720880599,10,15,1,0.30833333333333335,0.18564344922543985,0.0,0.0,0.0,0.0
2201,0.5583333333333333,408.4513120969723,9,13,1,0.44166666666666665,0.2659769171283184,0.0,0.0,0.0,0.0
2202,0.4666666666666667,219.51483421940605,10,15,2,0.5333333333333333,0.3218139369236357,0.0,0.0,0.0,0.0
2203,0.6166666666666667,519.5872965246404,8,15,2,0.38333333333333336,0.23076836296749903,0.0,0.0,0.0,0.0
2204,0.5666666666666667,472.87370012693145,6,12,2,0.43333333333333335,0.260844106773372,0.0,0.0,0.0,0.0
2205,0.475,283.79148880921724,9,13,1,0.525,0.3164045363563093,0.0,0.0,0.0,0.0
2206,0.43333333333333335,214.5023801071789,8,12,1,0.5666666666666667,0.3418561279917236,0.0,0.0,0.0,0.0
2207,0.475,377.1256400697247,6,10,2,0.525,0.3160578494489986,0.0,0.0,0.0,0.0
2208,0.5,362.2572413744356,7,11,2,0.5,0.3011011480417749,0.0,0.0,0.0,0.0
2209,0.65,672.2514003951719,9,13,1,0.35,0.21059413170141972,0.0,0.0,0.0,0.0
2210,0.525,333.46969391705346,8,14,1,0.475,0.2861959230007225,0.0,0.0,0.0,0.0
2211,0.675,759.1821143874267,9,13,1,0.325,0.19552618970169044,0.0,0.0,0.0,0.0
2212,0.5833333333333334,391.9837833024236,9,14,1,0.4166666666666667,0.25101785370540886,0.0,0.0,0.0,0.0
2213,0.5166666666666667,448.02306459383794,8,11,2,0.48333333333333334,0.2908908228363766,0.0,0.0,0.0,0.0
2214,0.5916666666666667,445.99265430597166,7,14,2,0.4083333333333333,0.24589486929180315,0.0,0.0,0.0,0.0
2215,0.3,112.08917242890624,8,13,2,0.7,0.42353703180781044,0.0,0.0,0.0,0.0
2216,0.525,457.8165354849265,8,12,1,0.475,0.2858718081609182,0.0,0.0,0.0,0.0
2217,0.375,177.31102501538763,8,12,2,0.625,0.3772432712725726,0.0,0.0,0.0,0.0
2218,0.5416666666666666,425.60472996271994,6,12,1,0.4583333333333333,0.27593763611114897,0.0,0.0,0.0,0.0
2219,0.525,298.8064432532995,8,14,1,0.475,0.28633419414092454,0.0,0.0,0.0,0.0
2220,0.5916666666666667,456.64571614391525,10,12,1,0.4083333333333333,0.24587403855403767,0.0,0.0,0.0,0.0
2221,0.6083333333333333,446.7601305049993,8,13,2,0.39166666666666666,0.23589333545518865,0.0,0.0,0.0,0.0
2222,0.45,260.23336324014997,7,11,1,0.55,0.3315311979872657,0.0,0.0,0.0,0.0
2223,0.4583333333333333,302.2415957866239,8,10,1,0.5416666666666666,0.32631908025006395,0.0,0.0,0.0,0.0
2224,0.5916666666666667,543.5888127880672,7,14,2,0.4083333333333333,0.2457344991131054,0.0,0.0,0.0,0.0
2225,0.5833333333333334,467.07439549088394,10,15,2,0.4166666666666667,0.25085456500900993,0.0,0.0,0.0,0.0
2226,0.45,247.07325017816274,8,13,2,0.55,0.3316124269735359,0.0,0.0,0.0,0.0
2227,0.5416666666666666,405.08818517074474,9,14,1,0.4583333333333333,0.27598500772641743,0.0,0.0,0.0,0.0
2228,0.6083333333333333,518.0636798163794,9,13,2,0.39166666666666666,0.23577061835677182,0.0,0.0,0.0,0.0
2229,0.375,185.28075375723841,7,12,2,0.625,0.3771472964433099,0.0,0.0,0.0,0.0
2230,0.48333333333333334,267.46977515934344,10,12,2,0.5166666666666667,0.3114899256341337,0.0,0.0,0.0,0.0
2231,0.4166666666666667,204.76523187179316,7,13,2,0.5833333333333334,0.35194396301241615,0.0,0.0,0.0,0.0
2232,0.525,319.10171095162235,6,13,2,0.475,0.2862496028178383,0.0,0.0,0.0,0.0
2233,0.525,374.2108069553339,9,12,2,0.475,0.2860660673748867,0.0,0.0,0.0,0.0
2234,0.4,188.350691106322,10,13,1,0.6,0.36211248238737825,0.0,0.0,0.0,0.0
2235,0.625,450.3124829912742,8,13,2,0.375,0.2258863038694361,0.0,0.0,0.0,0.0
2236,0.5666666666666667,442.58922362802207,7,12,2,0.43333333333333335,0.26090173516103143,0.0,0.0,0.0,0.0
2237,0.55,375.39235145665106,9,13,1,0.45,0.27106272085086736,0.0,0.0,0.0,0.0
2238,0.525,313.9050453647475,8,13,2,0.475,0.28627022417038983,0.0,0.0,0.0,0.0
2239,0.4583333333333333,330.1236128173854,10,13,1,0.5416666666666666,0.32620800808071815,0.0,0.0,0.0,0.0
2240,0.55,407.00691081398287,9,13,2,0.45,0.2709803755509974,0.0,0.0,0.0,0.0
2241,0.39166666666666666,218.27621225344558,8,9,1,0.6083333333333333,0.3668241832795691,0.0,0.0,0.0,0.0
2242,0.5,319.75741266956004,7,12,1,0.5,0.30124704834307936,0.0,0.0,0.0,0.0
2243,0.575,502.6691869746235,8,12,1,0.425,0.2557941720683822,0.0,0.0,0.0,0.0
2244,0.6416666666666667,603.1200154111091,9,15,2,0.35833333333333334,0.21566212009169705,0.0,0.0,0.0,0.0
2245,0.6,547.206984566706,8,13,1,0.4,0.24072965141134817,0.0,0.0,0.0,0.0
2246,0.5166666666666667,302.71467563428433,9,13,2,0.48333333333333334,0.2913170255904316,0.0,0.0,0.0,0.0
2247,0.5083333333333333,326.6301351277335,8,12,1,0.49166666666666664,0.29622088891439746,0.0,0.0,0.0,0.0
2248,0.43333333333333335,273.675563086971,7,12,1,0.5666666666666667,0.34145626351141156,0.0,0.0,0.0,0.0
2249,0.525,346.40933876482796,8,13,2,0.475,0.28615137952659,0.0,0.0,0.0,0.0
2250,0.5833333333333334,466.06736948351016,10,13,1,0.4166666666666667,0.25085640750378757,0.0,0.0,0.0,0.0
2251,0.425,258.44428454997075,7,12,2,0.575,0.34654175683882893,0.0,0.0,0.0,0.0
2252,0.6166666666666667,508.42771935084284,9,15,1,0.38333333333333336,0.23078519480743942,0.0,0.0,0.0,0.0
2253,0.325,139.23237295985632,8,11,2,0.675,0.4078524084101073,0.0,0.0,0.0,0.0
2254,0.6916666666666667,721.8016233026931,11,14,1,0.30833333333333335,0.18555340218824123,0.0,0.0,0.0,0.0
2255,0.625,611.3233950433819,6,11,2,0.375,0.22565324957896093,0.0,0.0,0.0,0.0
2256,0.325,149.7677991519533,8,8,3,0.675,0.4076530864166614,0.0,0.0,0.0,0.0
2257,0.475,315.2297531921834,8,12,1,0.525,0.3162649031154159,0.0,0.0,0.0,0.0
2258,0.6333333333333333,603.027650582213,8,12,1,0.36666666666666664,0.2206622213397258,0.0,0.0,0.0,0.0
2259,0.49166666666666664,316.99968913252866,8,11,2,0.5083333333333333,0.30625786286487,0.0,0.0,0.0,0.0
2260,0.55,425.14214626551285,8,15,1,0.45,0.2709386539292238,0.0,0.0,0.0,0.0
2261,0.475,323.10064663611354,7,10,2,0.525,0.31623418451691365,0.0,0.0,0.0,0.0
2262,0.575,556.9557301387944,8,12,1,0.425,0.2557169027548126,0.0,0.0,0.0,0.0
2263,0.425,245.97206656668268,7,13,2,0.575,0.3466196163621281,0.0,0.0,0.0,0.0
2264,0.55,417.73085127862566,6,13,2,0.45,0.270955267563349,0.0,0.0,0.0,0.0
2265,0.4,238.7231619723138,6,9,2,0.6,0.36166859137310303,0.0,0.0,0.0,0.0
2266,0.5166666666666667,350.50306112349045,7,13,2,0.48333333333333334,0.2911379701750576,0.0,0.0,0.0,0.0
2267,0.4083333333333333,229.03072168264634,6,12,2,0.5916666666666667,0.35673889816574955,0.0,0.0,0.0,0.0
2268,0.5833333333333334,452.36666764562,10,13,1,0.4166666666666667,0.2508822880651487,0.0,0.0,0.0,0.0
2269,0.55,370.00049653521893,9,14,2,0.45,0.2710781656729184,0.0,0.0,0.0,0.0
2270,0.43333333333333335,208.45678792847013,9,10,3,0.5666666666666667,0.3419097017764666,0.0,0.0,0.0,0.0
2271,0.5833333333333334,498.9099216868767,8,13,2,0.4166666666666667,0.2508001441512707,0.0,0.0,0.0,0.0
2272,0.325,132.91867768854732,7,9,2,0.675,0.40798688731776656,0.0,0.0,0.0,0.0
2273,0.5833333333333334,465.65035729073196,7,14,1,0.4166666666666667,0.2508571728141864,0.0,0.0,0.0,0.0
2274,0.7,586.6401021752863,8,14,2,0.3,0.1806806887387693,0.0,0.0,0.0,0.0
2275,0.4583333333333333,356.17485744808863,9,13,2,0.5416666666666666,0.3261198996560337,0.0,0.0,0.0,0.0
2276,0.45,292.2145848969937,9,9,2,0.55,0.3313641886202233,0.0,0.0,0.0,0.0
2277,0.5333333333333333,337.3553990245503,9,14,1,0.4666666666666667,0.2811821889089199,0.0,0.0,0.0,0.0
2278,0.475,283.5672458946721,9,10,2,0.525,0.3164056431503296,0.0,0.0,0.0,0.0
2279,0.475,312.81146435916855,8,12,2,0.525,0.3162746506913533,0.0,0.0,0.0,0.0
2280,0.39166666666666666,203.506366877547,7,9,1,0.6083333333333333,0.3669559293243887,0.0,0.0,0.0,0.0
2281,0.45,286.3552056413733,8,10,1,0.55,0.33139200540706126,0.0,0.0,0.0,0.0
2282,0.525,314.299658299626,10,15,1,0.475,0.2862686344227493,0.0,0.0,0.0,0.0
2283,0.5166666666666667,431.7858441164472,6,12,2,0.48333333333333334,0.2909242446476423,0.0,0.0,0.0,0.0
2284,0.44166666666666665,250.61183496096913,5,12,2,0.5583333333333333,0.3365897503392956,0.0,0.0,0.0,0.0
2285,0.55,353.94244652502084,11,14,1,0.45,0.27112694326620024,0.0,0.0,0.0,0.0
2286,0.5,335.0309159747167,7,13,1,0.5,0.30119036666266175,0.0,0.0,0.0,0.0
2287,0.5166666666666667,296.9554895608845,7,14,2,0.48333333333333334,0.2913424823975873,0.0,0.0,0.0,0.0
2288,0.5416666666666666,345.057920440688,8,13,1,0.4583333333333333,0.27615587587040524,0.0,0.0,0.0,0.0
2289,0.23333333333333334,87.9347312342132,6,7,2,0.7666666666666667,0.4644976804275327,0.0,0.0,0.0,0.0
2290,0.5833333333333334,454.5229606955753,9,13,2,0.4166666666666667,0.25087811160910345,0.0,0.0,0.0,0.0
2291,0.4583333333333333,287.583568042388,8,12,2,0.5416666666666666,0.32638608030496474,0.0,0.0,0.0,0.0
2292,0.38333333333333336,147.39063879590424,10,10,1,0.6166666666666667,0.37269558782983714,0.0,0.0,0.0,0.0
2293,0.5333333333333333,430.9744608424504,8,11,1,0.4666666666666667,0.2809259806684402,0.0,0.0,0.0,0.0
2294,0.575,532.2412331163981,8,12,2,0.425,0.2557501295382998,0.0,0.0,0.0,0.0
2295,0.4083333333333333,225.7249314177716,8,14,2,0.5916666666666667,0.35676425238062126,0.0,0.0,0.0,0.0
2296,0.48333333333333334,330.21980682680055,9,10,2,0.5166666666666667,0.31120765724680577,0.0,0.0,0.0,0.0
2297,0.39166666666666666,182.26690249947256,8,12,1,0.6083333333333333,0.3671826090502138,0.0,0.0,0.0,0.0
2298,0.6,462.23628655042126,6,15,2,0.4,0.24086349021355535,0.0,0.0,0.0,0.0
2299,0.575,523.2609269533292,7,11,3,0.425,0.25576297885162746,0.0,0.0,0.0,0.0
2300,0.475,282.4213245257036,11,13,1,0.525,0.3164113264083759,0.0,0.0,0.0,0.0
2301,0.525,376.50749604669306,8,12,2,0.475,0.28605958160881273,0.0,0.0,0.0,0.0
2302,0.5833333333333334,453.78016813316157,10,13,1,0.4166666666666667,0.2508795458290143,0.0,0.0,0.0,0.0
2303,0.5833333333333334,427.23782880513323,10,15,1,0.4166666666666667,0.2509340604054435,0.0,0.0,0.0,0.0
2304,0.4666666666666667,257.14101108806165,11,11,1,0.5333333333333333,0.32154954068830055,0.0,0.0,0.0,0.0
2305,0.35,165.78410483155236,8,10,2,0.65,0.3923983100811914,0.0,0.0,0.0,0.0
2306,0.525,332.6736306969802,10,13,1,0.475,0.28619877617888023,0.0,0.0,0.0,0.0
2307,0.525,393.9570732601598,8,14,2,0.475,0.2860127682907365,0.0,0.0,0.0,0.0
2308,0.525,319.9804922189372,9,14,2,0.475,0.28624618165183435,0.0,0.0,0.0,0.0
2309,0.30833333333333335,157.47341567350875,8,9,2,0.6916666666666667,0.4175240826563875,0.0,0.0,0.0,0.0
2310,0.525,501.9190517360819,6,12,1,0.475,0.28579535662572175,0.0,0.0,0.0,0.0
2311,0.5916666666666667,519.8570377117934,7,13,2,0.4083333333333333,0.24576796504806242,0.0,0.0,0.0,0.0
2312,0.4,172.12915983897457,8,15,2,0.6,0.3623104137995704,0.0,0.0,0.0,0.0
2313,0.675,591.2679199891621,9,15,1,0.325,0.1956753700251186,0.0,0.0,0.0,0.0
2314,0.5666666666666667,439.0045175478531,10,13,1,0.43333333333333335,0.26090908157541015,0.0,0.0,0.0,0.0
2315,0.49166666666666664,310.5080975044315,8,11,1,0.5083333333333333,0.3062840757694727,0.0,0.0,0.0,0.0
2316,0.375,205.6517766662868,8,10,2,0.625,0.37693562332951025,0.0,0.0,0.0,0.0
2317,0.5083333333333333,276.4787767754019,10,14,2,0.49166666666666664,0.2964415516914426,0.0,0.0,0.0,0.0
2318,0.4583333333333333,287.082444481567,9,11,1,0.5416666666666666,0.32638849141161597,0.0,0.0,0.0,0.0
2319,0.35,176.73332998874508,7,10,2,0.65,0.3922505626830113,0.0,0.0,0.0,0.0
2320,0.4083333333333333,193.3467191826829,9,15,1,0.5916666666666667,0.3570581772704071,0.0,0.0,0.0,0.0
2321,0.525,375.0276368372962,7,14,1,0.475,0.2860637515991227,0.0,0.0,0.0,0.0
2322,0.5083333333333333,355.53843302318097,7,13,2,0.49166666666666664,0.29612189868735417,0.0,0.0,0.0,0.0
2323,0.6,485.027876542645,9,11,2,0.4,0.2408229980610277,0.0,0.0,0.0,0.0
2324,0.45,287.41950359630476,7,12,2,0.55,0.331386868762384,0.0,0.0,0.0,0.0
2325,0.475,281.76817980501596,8,15,2,0.525,0.3164145863239485,0.0,0.0,0.0,0.0
2326,0.5416666666666666,452.3795393608847,6,12,2,0.4583333333333333,0.2758822630164649,0.0,0.0,0.0,0.0
2327,0.3,114.55023900267996,8,8,2,0.7,0.4234616977295107,0.0,0.0,0.0,0.0
2328,0.5416666666666666,346.3756533234985,11,15,1,0.4583333333333333,0.2761514911772689,0.0,0.0,0.0,0.0
2329,0.36666666666666664,159.40018073521392,9,10,1,0.6333333333333333,0.3824937627761176,0.0,0.0,0.0,0.0
2330,0.5833333333333334,471.87204713940037,9,13,1,0.4166666666666667,0.2508458947878601,0.0,0.0,0.0,0.0
2331,0.425,232.35480687041616,8,13,2,0.575,0.3467141279640411,0.0,0.0,0.0,0.0
2332,0.5,343.4370973371127,9,12,1,0.5,0.3011613150937935,0.0,0.0,0.0,0.0
2333,0.575,590.1476118809753,7,14,2,0.425,0.2556766499465797,0.0,0.0,0.0,0.0
2334,0.4166666666666667,197.15463522856064,8,13,2,0.5833333333333334,0.35201862550193996,0.0,0.0,0.0,0.0
2335,0.39166666666666666,209.93542556830414,8,14,1,0.6083333333333333,0.3668963149453076,0.0,0.0,0.0,0.0
2336,0.5083333333333333,266.05253582793546,10,15,1,0.49166666666666664,0.2964978326221839,0.0,0.0,0.0,0.0
2337,0.5,430.4887017382964,6,11,1,0.5,0.3009270231141361,0.0,0.0,0.0,0.0
2338,0.49166666666666664,302.66262337465423,9,11,1,0.5083333333333333,0.3063172513480741,0.0,0.0,0.0,0.0
2339,0.6416666666666667,563.7303466123452,10,15,2,0.35833333333333334,0.21570830264815677,0.0,0.0,0.0,0.0
2340,0.575,406.6256793937738,8,14,1,0.425,0.2559812924460374,0.0,0.0,0.0,0.0
2341,0.5916666666666667,490.07980785318966,11,12,1,0.4083333333333333,0.24581453155597788,0.0,0.0,0.0,0.0
2342,0.6416666666666667,579.3146124215073,8,14,1,0.35833333333333334,0.21568928128197717,0.0,0.0,0.0,0.0
2343,0.475,296.0846072023299,9,15,1,0.525,0.3163464177890831,0.0,0.0,0.0,0.0
2344,0.5583333333333333,373.1898930620496,7,14,1,0.44166666666666665,0.2660689759595769,0.0,0.0,0.0,0.0
2345,0.5583333333333333,536.7575701761996,7,13,1,0.44166666666666665,0.26574382960312193,0.0,0.0,0.0,0.0
2346,0.6,460.29835287747875,7,13,2,0.4,0.2408671177720555,0.0,0.0,0.0,0.0
2347,0.3416666666666667,166.95176147654533,6,12,2,0.6583333333333333,0.397381636229852,0.0,0.0,0.0,0.0
2348,0.5416666666666666,373.3985400610169,9,14,1,0.4583333333333333,0.27606838023442837,0.0,0.0,0.0,0.0
2349,0.48333333333333334,351.2730146424117,6,14,2,0.5166666666666667,0.3111354829446872,0.0,0.0,0.0,0.0
2350,0.5,388.94194052295495,8,10,2,0.5,0.3010257937360201,0.0,0.0,0.0,0.0
2351,0.5833333333333334,388.723144348254,11,15,2,0.4166666666666667,0.25102636963136726,0.0,0.0,0.0,0.0
2352,0.625,563.7921545072714,8,14,3,0.375,0.22570822513522515,0.0,0.0,0.0,0.0
2353,0.5333333333333333,367.4129559187371,8,12,2,0.4666666666666667,0.28108573814675575,0.0,0.0,0.0,0.0
2354,0.4083333333333333,278.2089839841161,7,9,2,0.5916666666666667,0.35643261865822606,0.0,0.0,0.0,0.0
2355,0.25,71.46331211424176,7,10,2,0.75,0.4555200347366041,0.0,0.0,0.0,0.0
2356,0.31666666666666665,135.67077431023063,6,9,1,0.6833333333333333,0.4129267413023653,0.0,0.0,0.0,0.0
2357,0.4583333333333333,286.40053135185036,9,12,2,0.5416666666666666,0.3263917858749896,0.0,0.0,0.0,0.0
2358,0.4583333333333333,319.44144705276034,8,10,1,0.5416666666666666,0.32624827797302436,0.0,0.0,0.0,0.0
2359,0.5416666666666666,375.406514255595,7,13,2,0.4583333333333333,0.276062680864573,0.0,0.0,0.0,0.0
2360,0.4083333333333333,204.5593535084747,9,14,2,0.5916666666666667,0.35694590999228604,0.0,0.0,0.0,0.0
2361,0.5083333333333333,292.36637599662185,8,14,1,0.49166666666666664,0.2963634827735153,0.0,0.0,0.0,0.0
2362,0.36666666666666664,175.4525547929707,7,12,1,0.6333333333333333,0.38226689831988725,0.0,0.0,0.0,0.0
2363,0.48333333333333334,311.0511980699107,7,13,1,0.5166666666666667,0.3112818409365965,0.0,0.0,0.0,0.0
2364,0.4666666666666667,300.8918236020367,9,10,2,0.5333333333333333,0.3213249779183397,0.0,0.0,0.0,0.0
2365,0.475,276.6072557087529,9,13,2,0.525,0.3164408845294002,0.0,0.0,0.0,0.0
2366,0.3333333333333333,153.7025324107117,6,9,1,0.6666666666666666,0.4025856073185542,0.0,0.0,0.0,0.0
2367,0.49166666666666664,281.46395368148546,8,12,1,0.5083333333333333,0.3064161098957463,0.0,0.0,0.0,0.0
2368,0.48333333333333334,280.15209644713383,6,13,1,0.5166666666666667,0.31142271747233874,0.0,0.0,0.0,0.0
2369,0.5416666666666666,326.80874993447816,10,14,2,0.4583333333333333,0.27622022368249766,0.0,0.0,0.0,0.0
2370,0.5416666666666666,335.30317020812083,9,15,1,0.4583333333333333,0.276189403001323,0.0,0.0,0.0,0.0
2371,0.48333333333333334,332.13998002026636,5,12,2,0.5166666666666667,0.31120069647592485,0.0,0.0,0.0,0.0
2372,0.4666666666666667,288.3924414570048,8,15,3,0.5333333333333333,0.32138220610734036,0.0,0.0,0.0,0.0
2373,0.525,395.73744815105056,7,12,2,0.475,0.2860082234532286,0.0,0.0,0.0,0.0
2374,0.45,248.52572080245506,8,14,1,0.55,0.3316030411562929,0.0,0.0,0.0,0.0
2375,0.6833333333333333,686.776637277642,8,15,2,0.31666666666666665,0.19058158416311333,0.0,0.0,0.0,0.0
2376,0.49166666666666664,334.587226788434,7,13,2,0.5083333333333333,0.3061919404794634,0.0,0.0,0.0,0.0
2377,0.44166666666666665,224.85967676086202,7,14,2,0.5583333333333333,0.3367710111239711,0.0,0.0,0.0,0.0
2378,0.55,393.3880040720292,10,14,1,0.45,0.27101422963140354,0.0,0.0,0.0,0.0
2379,0.35,147.50142006936332,7,14,2,0.65,0.39269357693558193,0.0,0.0,0.0,0.0
2380,0.4666666666666667,284.4036589590263,8,13,1,0.5333333333333333,0.3214015237276878,0.0,0.0,0.0,0.0
2381,0.5416666666666666,481.35951777681123,6,12,2,0.4583333333333333,0.2758292569862488,0.0,0.0,0.0,0.0
2382,0.7166666666666667,694.2489058580456,9,15,2,0.2833333333333333,0.1705753335195923,0.0,0.0,0.0,0.0
2383,0.48333333333333334,265.65329067373676,7,14,2,0.5166666666666667,0.31150007524373446,0.0,0.0,0.0,0.0
2384,0.5666666666666667,514.0609761133632,9,13,2,0.43333333333333335,0.2607766070786771,0.0,0.0,0.0,0.0
2385,0.425,232.82124034525106,9,13,1,0.575,0.3467107085712545,0.0,0.0,0.0,0.0
2386,0.675,504.68594882039434,10,15,2,0.325,0.19579100477466904,0.0,0.0,0.0,0.0
2387,0.5666666666666667,479.8848014688711,9,15,3,0.43333333333333335,0.26083180004603634,0.0,0.0,0.0,0.0
2388,0.5833333333333334,369.7260166615505,7,14,2,0.4166666666666667,0.2510789639302956,0.0,0.0,0.0,0.0
2389,0.5083333333333333,265.047067313828,11,15,1,0.49166666666666664,0.2965034933631806,0.0,0.0,0.0,0.0
2390,0.5916666666666667,353.4051499322536,10,15,2,0.4083333333333333,0.24612865177065424,0.0,0.0,0.0,0.0
2391,0.36666666666666664,237.86732977890057,5,12,2,0.6333333333333333,0.3816745697302777,0.0,0.0,0.0,0.0
2392,0.5166666666666667,349.4112928784987,8,11,2,0.48333333333333334,0.2911415157220366,0.0,0.0,0.0,0.0
2393,0.5333333333333333,299.28392325029336,8,14,2,0.4666666666666667,0.28133207264534965,0.0,0.0,0.0,0.0
2394,0.4666666666666667,322.37756480570073,9,11,1,0.5333333333333333,0.32123694419011517,0.0,0.0,0.0,0.0
2395,0.49166666666666664,347.1268495592938,5,11,1,0.5083333333333333,0.3061490064627488,0.0,0.0,0.0,0.0
2396,0.5333333333333333,396.75857789501356,8,13,2,0.4666666666666667,0.28100563513203625,0.0,0.0,0.0,0.0
2397,0.38333333333333336,189.03356248035323,7,10,1,0.6166666666666667,0.37210489134013547,0.0,0.0,0.0,0.0
2398,0.5583333333333333,396.78624057695555,10,13,2,0.44166666666666665,0.26600556519858465,0.0,0.0,0.0,0.0
2399,0.6916666666666667,709.7055565498556,9,15,2,0.30833333333333335,0.18556282098305488,0.0,0.0,0.0,0.0
2400,0.55,337.55179483229165,9,15,2,0.45,0.2711815031144589,0.0,0.0,0.0,0.0
2401,0.4166666666666667,187.16474499512594,9,13,3,0.5833333333333334,0.35212579673206235,0.0,0.0,0.0,0.0
2402,0.55,383.9717515561105,10,13,1,0.45,0.27103903727580825,0.0,0.0,0.0,0.0
2403,0.4666666666666667,263.49115804110414,9,15,2,0.5333333333333333,0.3215123378904705,0.0,0.0,0.0,0.0
2404,0.5416666666666666,363.55306649793374,10,15,2,0.4583333333333333,0.276097233946878,0.0,0.0,0.0,0.0
2405,0.36666666666666664,176.01839628824249,9,9,1,0.6333333333333333,0.38225965215134283,0.0,0.0,0.0,0.0
2406,0.5166666666666667,328.01898978173335,6,14,3,0.48333333333333334,0.29121573529924616,0.0,0.0,0.0,0.0
2407,0.48333333333333334,253.31501358552845,8,13,2,0.5166666666666667,0.31157285248071087,0.0,0.0,0.0,0.0
2408,0.6083333333333333,552.8711252001357,7,14,3,0.39166666666666666,0.23572218966073644,0.0,0.0,0.0,0.0
2409,0.5166666666666667,299.9981948825394,10,13,1,0.48333333333333334,0.2913289116240583,0.0,0.0,0.0,0.0
2410,0.5083333333333333,331.5363197708853,9,13,2,0.49166666666666664,0.29620287612575846,0.0,0.0,0.0,0.0
2411,0.6083333333333333,479.2306140006201,9,13,1,0.39166666666666666,0.23583293315406895,0.0,0.0,0.0,0.0
2412,0.3416666666666667,148.00634789459465,7,10,2,0.6583333333333333,0.39768444939193437,0.0,0.0,0.0,0.0
2413,0.7,648.648369793652,10,15,1,0.3,0.18061571769991058,0.0,0.0,0.0,0.0
2414,0.5,383.2927291198967,6,12,2,0.5,0.3010408731929851,0.0,0.0,0.0,0.0
2415,0.5,336.70896929301387,8,11,1,0.5,0.30118445181020026,0.0,0.0,0.0,0.0
2416,0.48333333333333334,299.624355363393,6,11,2,0.5166666666666667,0.3113305641837185,0.0,0.0,0.0,0.0
2417,0.44166666666666665,271.2766189149454,6,12,2,0.5583333333333333,0.33646909419396365,0.0,0.0,0.0,0.0
2418,0.425,312.637648777342,6,10,2,0.575,0.34627535709299995,0.0,0.0,0.0,0.0
2419,0.525,344.9179301282476,7,14,1,0.475,0.2861563436444352,0.0,0.0,0.0,0.0
2420,0.5166666666666667,373.5692329635092,9,12,1,0.48333333333333334,0.29106789336869787,0.0,0.0,0.0,0.0
2421,0.375,164.89604309574173,9,12,1,0.625,0.37741114852732893,0.0,0.0,0.0,0.0
