perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives,cluster,x,y,z,motif,adjudicator_note,final_label
2642,0.5666666666666667,425.5498741846111,10,14,2,0.4333333333333333,0.2609377566943717,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2643,0.5583333333333333,408.1266374299075,9,13,1,0.4416666666666666,0.265977692390094,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2644,0.3583333333333333,191.4803103070164,8,11,1,0.6416666666666667,0.3870781346380935,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2645,0.375,197.02796180386468,9,13,1,0.625,0.3770199167650686,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2646,0.5083333333333333,362.29667596527815,8,12,2,0.4916666666666666,0.2961010285159841,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2647,0.5833333333333334,465.26045479779646,9,14,1,0.4166666666666667,0.2508578896105899,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2648,0.5333333333333333,383.27726980015206,9,14,1,0.4666666666666667,0.2810409150668942,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2649,0.5416666666666666,440.14616929561055,10,14,1,0.4583333333333333,0.2759067289434671,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2650,0.5333333333333333,466.6185326668686,7,12,2,0.4666666666666667,0.2808553980906589,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2651,0.3833333333333333,210.84668631248104,6,12,2,0.6166666666666667,0.3718881579266715,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2652,0.5333333333333333,394.6780506693641,7,11,2,0.4666666666666667,0.2810109228938104,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2653,0.2666666666666666,99.81624828224304,7,7,2,0.7333333333333333,0.4439676144154875,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2654,0.45,212.84622608552883,8,14,2,0.55,0.3318705029652475,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2655,0.425,297.7697250857621,10,10,1,0.575,0.3463388237375295,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2656,0.375,185.696717569248,8,9,1,0.625,0.3771425122262882,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2657,0.6666666666666666,590.7746176589837,8,12,1,0.3333333333333333,0.2006759330124403,0.0,0.0,0.0,0.0,2,-0.18366628029134285,-0.2985312042584609,0.2106966866332525,GD,,
2658,0.5083333333333333,352.6569543038398,7,13,1,0.4916666666666666,0.2961310395430718,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2659,0.625,660.3731400938495,7,13,1,0.375,0.225604802305614,0.0,0.0,0.0,0.0,1,-0.0786387934889472,-0.23082971831324287,-0.489327069928792,GD,,
2660,0.55,345.60483260034505,7,14,1,0.45,0.2711540519992149,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2661,0.5166666666666667,369.6941871639857,7,12,1,0.4833333333333333,0.2910790565750711,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2662,0.6,447.429424973756,8,14,2,0.4,0.2408920021250242,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,GD,,
2663,0.5916666666666667,429.2693150704453,9,15,2,0.4083333333333333,0.2459296503050293,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2664,0.5166666666666667,274.3474301775457,9,15,2,0.4833333333333333,0.2914527101260471,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2665,0.6166666666666667,474.9868733934904,10,14,2,0.3833333333333333,0.230840359308962,0.0,0.0,0.0,0.0,0,0.003150938451374995,0.002076668914299547,0.0009358137259247223,GD,,
2666,0.4,172.72340148786492,7,12,1,0.6,0.3623025107531523,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2667,0.4333333333333333,215.7105497615946,8,15,2,0.5666666666666667,0.3418457800067418,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2668,0.5333333333333333,384.186505631044,10,14,2,0.4666666666666667,0.2810384579785439,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2669,0.6166666666666667,506.3087916469907,8,15,3,0.3833333333333333,0.2307884744096419,0.0,0.0,0.0,0.0,0,0.06768214745676106,0.017445118973499537,-0.07803175943099822,GD,,
2670,0.4666666666666667,265.26675197324266,9,14,1,0.5333333333333333,0.321502252898778,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2671,0.4333333333333333,241.3765365310639,10,11,1,0.5666666666666667,0.3416503247621443,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2672,0.4333333333333333,303.4095991924374,7,11,2,0.5666666666666667,0.3413140190094568,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2673,0.45,215.17273879773057,9,12,2,0.55,0.3318503720784805,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2674,0.4083333333333333,219.71403260829572,8,9,2,0.5916666666666667,0.3568122998128981,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2675,0.5,371.8751718442804,8,11,1,0.5,0.3010727450637744,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2676,0.4583333333333333,263.4152631168643,8,12,1,0.5416666666666666,0.3265127719757358,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2677,0.4,264.2069879246011,5,12,2,0.6,0.3615082558839426,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2678,0.4583333333333333,295.9542341626065,8,12,2,0.5416666666666666,0.3263470089124272,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2679,0.4333333333333333,221.0789026373107,8,14,2,0.5666666666666667,0.3418011616378222,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2680,0.4083333333333333,167.08167375501196,10,13,1,0.5916666666666667,0.3573797954355393,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2681,0.425,204.58049054490613,9,14,1,0.575,0.346945709920916,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2682,0.8083333333333333,848.6176217922388,10,15,2,0.1916666666666666,0.115470800027848,0.0,0.0,0.0,0.0,2,-0.6200174074646904,0.9082967158764093,-0.4747691972907441,GD,,
2683,0.35,163.17363138886566,10,10,1,0.65,0.3924364448578989,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2684,0.5416666666666666,418.7192716596414,5,14,2,0.4583333333333333,0.2759530179503513,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2685,0.4333333333333333,214.6343028846032,10,11,2,0.5666666666666667,0.3418549924323221,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2686,0.525,365.7916537116823,8,12,2,0.475,0.2860905373553413,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2687,0.2916666666666667,115.42271054801842,6,13,2,0.7083333333333334,0.4284357557740851,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2688,0.675,514.7356407694459,10,14,1,0.325,0.1957755911524812,0.0,0.0,0.0,0.0,3,0.3785096536425758,0.01471901711749639,0.0283977634004611,GD,,
2689,0.6583333333333333,867.3506383560676,7,13,2,0.3416666666666667,0.2054606434110042,0.0,0.0,0.0,0.0,1,-0.12818384196494453,0.6832172237415536,-0.7138566509898555,GD,,
2690,0.3083333333333333,115.0359847529358,8,11,1,0.6916666666666667,0.4184472064924659,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2691,0.475,303.90424259566373,8,15,2,0.525,0.3163118872882673,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2692,0.3833333333333333,179.80119456372694,8,11,2,0.6166666666666667,0.372212374763149,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2693,0.6083333333333333,460.66315081058434,9,14,2,0.3916666666666666,0.2358664325911602,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,GD,,
2694,0.4833333333333333,461.0000622869373,7,10,2,0.5166666666666667,0.3108658007490734,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2695,0.4833333333333333,280.8481836153904,9,12,1,0.5166666666666667,0.3114192037531306,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2696,0.6583333333333333,514.5327564746318,9,15,1,0.3416666666666667,0.2057758963809308,0.0,0.0,0.0,0.0,0,-0.00683084893123779,0.29342978006929726,0.10552408006961883,GD,,
2697,0.6166666666666667,490.8276251326195,8,13,2,0.3833333333333333,0.2308132930717182,0.0,0.0,0.0,0.0,0,-0.025149487845326137,0.02001923858940544,0.034684942824754275,GD,,
2698,0.4916666666666666,317.5153264643204,7,13,2,0.5083333333333333,0.3062558265388363,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2699,0.3833333333333333,159.36102537919015,10,13,2,0.6166666666666667,0.3724943716782438,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2700,0.6666666666666666,669.3305115753225,9,13,2,0.3333333333333333,0.2005967205626072,0.0,0.0,0.0,0.0,3,0.5145366266131491,-0.6160770084413864,0.37575317744170345,GD,,
2701,0.4916666666666666,265.9641744225014,6,14,2,0.5083333333333333,0.3064983283838188,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2702,0.3333333333333333,138.76135358222908,8,11,1,0.6666666666666666,0.4028620215084326,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2703,0.5083333333333333,318.362643835234,8,13,2,0.4916666666666666,0.2962524946411903,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2704,0.45,227.66781687217176,8,14,3,0.55,0.3317492623381435,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2705,0.3,116.36782902286642,8,9,1,0.7,0.4234080889399605,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2706,0.4166666666666667,236.32488488515375,7,10,2,0.5833333333333334,0.3516854532561706,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2707,0.475,348.53360035272954,7,11,1,0.525,0.3161443821126104,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2708,0.7083333333333334,722.6410237230455,7,14,1,0.2916666666666667,0.1755527602594198,0.0,0.0,0.0,0.0,2,-0.3337464653596116,-0.16019578186347294,0.07325984064263542,GD,,
2709,0.5333333333333333,355.41050649884903,10,15,1,0.4666666666666667,0.2811223013707686,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,FM/EM,,
2710,0.5,370.4530339533893,5,13,2,0.5,0.3010768521547469,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2711,0.4166666666666667,197.3991034321658,7,14,2,0.5833333333333334,0.3520161381431683,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2712,0.45,275.1724648597886,7,13,2,0.55,0.3314483703152777,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2713,0.7,704.760620787601,9,15,2,0.3,0.1805667644073901,0.0,0.0,0.0,0.0,1,0.31580037122176213,-0.14463692176093815,-0.38902602338525794,GD,,
2714,0.525,367.16104003602703,9,13,1,0.475,0.2860864810680696,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2715,0.5,292.2220187451692,9,14,1,0.5,0.3013641540349248,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2716,0.425,221.0048837714518,9,11,1,0.575,0.3468017621648891,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2717,0.4333333333333333,193.99352484440368,8,13,2,0.5666666666666667,0.3420513501682642,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2718,0.5333333333333333,391.8579268019695,10,14,1,0.4666666666666667,0.2810181797864082,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2719,0.375,176.93546187600344,6,10,2,0.625,0.3772480060791858,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2720,0.5166666666666667,388.8599552518205,8,11,2,0.4833333333333333,0.2910260094544503,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2721,0.45,279.5868770845574,5,12,2,0.55,0.3314255834205655,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2722,0.4916666666666666,327.18844417763546,8,12,1,0.5083333333333333,0.3062188119572653,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2723,0.6666666666666666,533.331192922616,8,14,2,0.3333333333333333,0.2007485993804931,0.0,0.0,0.0,0.0,0,-0.0638617077684904,-0.28845058404816953,0.1589162113098084,GD,,
2724,0.3916666666666666,197.9519513164857,6,12,2,0.6083333333333333,0.367010535696449,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2725,0.4916666666666666,341.7925379236287,8,12,1,0.5083333333333333,0.3061668865443305,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2726,0.575,379.26917229996906,7,15,1,0.425,0.2560518864770991,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,FM/EM,,
2727,0.5416666666666666,431.8991799298191,8,12,2,0.4583333333333333,0.2759240026743983,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2728,0.6083333333333333,690.4962628206733,7,11,1,0.3916666666666666,0.2355784557654272,0.0,0.0,0.0,0.0,0,-0.14601553314452786,0.24760833156558287,-0.06306994957960121,GD,,
2729,0.425,255.285564012649,6,9,1,0.575,0.3465607589976478,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2730,0.5666666666666667,398.6124425824627,8,15,2,0.4333333333333333,0.261000969833209,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2731,0.5333333333333333,521.7297944844057,8,10,1,0.4666666666666667,0.2807652136997366,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2732,0.5,289.3170425808365,6,15,2,0.5,0.3013778040601547,0.0,0.0,0.0,0.0,0,-0.0030197217410721936,-0.0017438103588723638,-0.002644255515865401,Other,,
2733,0.5416666666666666,393.43606919524746,8,13,1,0.4583333333333333,0.2760141060395823,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2734,0.5,297.2855613555867,10,14,1,0.5,0.3013409968561071,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2735,0.3333333333333333,155.82071089452657,7,9,2,0.6666666666666666,0.4025506835016774,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2736,0.4833333333333333,302.86133850590414,8,13,1,0.5166666666666667,0.3113163899098412,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2737,0.5083333333333333,302.057236391831,6,14,2,0.4916666666666666,0.2963198826887039,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2738,0.375,178.91719054604988,9,10,1,0.625,0.3772232450317059,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2739,0.6833333333333333,675.6561515139675,9,13,1,0.3166666666666666,0.1905911421910597,0.0,0.0,0.0,0.0,2,-0.3947479342047119,-0.46972758488080807,0.3444240144285105,GD,,
2740,0.4333333333333333,226.72835395854096,10,10,1,0.5666666666666667,0.3417564786863247,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2741,0.45,247.2440762328268,10,14,2,0.55,0.3316113174020911,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2742,0.4916666666666666,344.2906263862239,9,11,1,0.5083333333333333,0.3061584444216929,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2743,0.6166666666666667,580.6375507589154,5,13,2,0.3833333333333333,0.2306877135072831,0.0,0.0,0.0,0.0,1,-0.3241725518987732,0.05553505143786099,-0.2384634774898826,GD,,
2744,0.6,429.39230797208967,7,14,2,0.4,0.2409293846395274,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,GD,,
2745,0.7083333333333334,686.9741257933093,9,15,2,0.2916666666666667,0.1755814172146935,0.0,0.0,0.0,0.0,2,-0.3299465737325779,0.11751344442920068,0.5622348902400617,GD,,
2746,0.4833333333333333,457.1517618185422,6,12,2,0.5166666666666667,0.3108730731459206,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2747,0.525,453.0389186485553,7,12,1,0.475,0.2858809817475352,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2748,0.4333333333333333,255.7696459189169,8,13,1,0.5666666666666667,0.341557816534616,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2749,0.5916666666666667,456.7402898497886,9,13,2,0.4083333333333333,0.2458738579689615,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2750,0.3583333333333333,172.08945426123586,8,12,1,0.6416666666666667,0.3873109437932382,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2751,0.375,167.46091358248214,8,13,3,0.625,0.3773744380313131,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2752,0.375,195.2742198424164,7,10,1,0.625,0.3770379650487014,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2753,0.6333333333333333,462.6122252829665,9,14,1,0.3666666666666666,0.2208627900175752,0.0,0.0,0.0,0.0,0,-0.0017742861508676813,-0.019225212562531457,0.0014404497814544466,GD,,
2754,0.5333333333333333,456.87305793122624,8,14,2,0.4666666666666667,0.2808736045789792,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2755,0.6583333333333333,593.900692883898,8,15,3,0.3416666666666667,0.2056723811297998,0.0,0.0,0.0,0.0,1,-0.05985371850037115,-0.42494068818718295,-0.23535454952791524,GD,,
2756,0.6166666666666667,621.6084256766209,7,12,2,0.3833333333333333,0.2306424583791414,0.0,0.0,0.0,0.0,0,0.059439200760784565,0.15668774708484423,-0.2030740353195712,GD,,
2757,0.45,305.2836457234653,8,12,2,0.55,0.3313059789694457,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2758,0.45,248.30359407635603,8,11,2,0.55,0.3316044694481118,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2759,0.525,339.038852138947,10,13,1,0.475,0.2861763361671288,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2760,0.375,151.31548740299002,8,13,1,0.625,0.377626128221234,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2761,0.55,433.2054617078009,9,11,2,0.45,0.2709212228663056,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2762,0.475,295.23450480528106,9,14,2,0.525,0.3163502815962067,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2763,0.5666666666666667,445.94673655099234,8,14,1,0.4333333333333333,0.2608949612275654,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2764,0.4333333333333333,253.9828446502001,8,11,1,0.5666666666666667,0.3415687329888751,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2765,0.6,409.4562988691424,10,14,2,0.4,0.2409745251835628,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,GD,,
2766,0.3416666666666667,144.08194916552966,7,12,1,0.6583333333333333,0.3977570624898595,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2767,0.7083333333333334,607.4935515078782,10,15,1,0.2916666666666667,0.1756573611158389,0.0,0.0,0.0,0.0,1,0.11410075074149735,-0.40257896039625574,-0.2313745348180317,GD,,
2768,0.5166666666666667,286.8662396995718,8,14,3,0.4833333333333333,0.291389534251802,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2769,0.5083333333333333,332.2021073324742,8,12,1,0.4916666666666666,0.2962004725996552,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2770,0.425,219.70319015916093,7,13,1,0.575,0.3468123888454514,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2771,0.4416666666666666,247.9212875242363,7,15,2,0.5583333333333333,0.3366069336776232,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2772,0.45,261.7775269409348,6,13,1,0.55,0.3315222001845306,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2773,0.5666666666666667,408.5037609282843,9,15,1,0.4333333333333333,0.2609767920057517,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,FM/EM,,
2774,0.425,229.33211075290512,9,12,2,0.575,0.3467366228212492,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2775,0.5166666666666667,313.5612119409363,10,15,2,0.4833333333333333,0.2912716125981709,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2776,0.55,477.289772998339,9,14,1,0.45,0.2708363130942408,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2777,0.4333333333333333,254.79567472596267,6,14,2,0.5666666666666667,0.3415637480986671,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2778,0.5166666666666667,331.56541332338657,7,14,1,0.4833333333333333,0.291202770895514,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2779,0.4,215.54538696225052,7,11,2,0.6,0.3618471878141174,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2780,0.3333333333333333,169.38003032950726,6,10,1,0.6666666666666666,0.402347692973328,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2781,0.55,364.7187063044444,6,14,1,0.45,0.2710937367794006,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
2782,0.4,228.29810854527804,6,11,3,0.6,0.361744453988468,0.0,0.0,0.0,0.0,0,-9.734500733849459e-19,2.1329868752998255e-18,4.1081450376361827e-19,Other,,
